authorization_scope,case_id,cycle,substep_ordinal,stagger_iteration,reassembly_ordinal,displacement_residual,raw_phase_residual,projected_phase_kkt,consecutive_stagger_delta,primal_feasibility
production_authorized,T2_material_state,5,4,841,841,2.1448975121857791e-05,0.0060285460873211252,6.4330913024379655e-06,0.0082861711331488567,0
production_authorized,T2_material_state,5,4,842,842,2.7893450351578534e-05,0.0060285430486639174,6.4333094951241065e-06,0.015831661918993632,0
production_authorized,T2_material_state,5,4,843,843,3.9679411033048056e-05,0.0060285417122533432,6.4336363726491541e-06,0.030825577417688162,0
production_authorized,T2_material_state,5,4,844,844,3.3474464963507148e-05,0.0060285393903952043,6.4337610905518261e-06,0.029083255136745041,0
production_authorized,T2_material_state,5,4,845,845,2.8922695307267103e-05,0.0060285375322926566,6.4340402614604386e-06,0.012646088584820817,0
production_authorized,T2_material_state,5,4,846,846,2.3506132504156225e-05,0.0060285356545037088,6.4342854243504277e-06,0.010582237141569159,0
production_authorized,T2_material_state,5,4,847,847,2.3618322939998476e-05,0.0060285330428889389,6.4345513373087471e-06,0.016066930542314357,0
production_authorized,T2_material_state,5,4,848,848,2.5129082396717639e-05,0.0060285310326942121,6.4348404779090984e-06,0.013539851910418801,0
production_authorized,T2_material_state,5,4,849,849,2.2292790341057847e-05,0.0060285293656996532,6.4350502374521668e-06,0.0075724589109349445,0
production_authorized,T2_material_state,5,4,850,850,2.3922704841163241e-05,0.0060285271077958353,6.4352873658801713e-06,0.016205657044970137,0
production_authorized,T2_material_state,5,4,851,851,2.1725327177686798e-05,0.0060285248457364162,6.4355635337465245e-06,0.0043920655260540897,0
production_authorized,T2_material_state,5,4,852,852,2.2231980054013413e-05,0.0060285229220902667,6.4358093794236737e-06,0.0043555563366661776,0
production_authorized,T2_material_state,5,4,853,853,2.2397784046287915e-05,0.0060285209989853683,6.4360418021713883e-06,0.0043620026819356505,0
production_authorized,T2_material_state,5,4,854,854,2.1947507249043332e-05,0.0060285190525684561,6.4362753436908449e-06,0.0043943140942286352,0
production_authorized,T2_material_state,5,4,855,855,2.2077529890908704e-05,0.0060285171141917825,6.4365182810277588e-06,0.0043328458584790397,0
production_authorized,T2_material_state,5,4,856,856,2.1856416767770274e-05,0.0060285151948535473,6.4367500840489811e-06,0.004358649439964446,0
production_authorized,T2_material_state,5,4,857,857,2.2328746300310135e-05,0.0060285133484715226,6.4369887891047028e-06,0.004291849783605306,0
production_authorized,T2_material_state,5,4,858,858,2.1816937011550611e-05,0.0060285115454198207,6.4372142498658746e-06,0.0043161168046741416,0
production_authorized,T2_material_state,5,4,859,859,2.1757226001121136e-05,0.0060285096558733414,6.4374458856875094e-06,0.0043090786320403307,0
production_authorized,T2_material_state,5,4,860,860,2.1716854618495557e-05,0.0060285077681602522,6.4376793253995146e-06,0.0042863864012209207,0
production_authorized,T2_material_state,5,4,861,861,2.4418774115446084e-05,0.0060285061759750829,6.4379110832346598e-06,0.0097958568379088624,0
production_authorized,T2_material_state,5,4,862,862,2.2153811282693063e-05,0.0060285042968132507,6.4381098237031864e-06,0.0045044009035425086,0
production_authorized,T2_material_state,5,4,863,863,3.4856682009450487e-05,0.0060285030544149007,6.4383363683750972e-06,0.021692650326646749,0
production_authorized,T2_material_state,5,4,864,864,3.2846565264716562e-05,0.0060285016829606571,6.4385059939109368e-06,0.019646042695592673,0
production_authorized,T2_material_state,5,4,865,865,3.3929576217609217e-05,0.0060284999525649008,6.4387504240537297e-06,0.026100398911015173,0
production_authorized,T2_material_state,5,4,866,866,3.2023282277760548e-05,0.0060284979087423512,6.4388938086912262e-06,0.02418863023261995,0
production_authorized,T2_material_state,5,4,867,867,2.2919700333446866e-05,0.0060284961581218077,6.4391283574050107e-06,0.013795972669860011,0
production_authorized,T2_material_state,5,4,868,868,2.1236361580684828e-05,0.006028493967251105,6.4393798915318712e-06,0.0064657202247292312,0
production_authorized,T2_material_state,5,4,869,869,2.7852560650522468e-05,0.0060284924414751168,6.4396233481200937e-06,0.017229051191400516,0
production_authorized,T2_material_state,5,4,870,870,3.1080972201812497e-05,0.0060284896545732989,6.4398233100559921e-06,0.019271156567977669,0
production_authorized,T2_material_state,5,4,871,871,2.1478242847083849e-05,0.006028487815264277,6.4401128482272085e-06,0.004366901346211427,0
production_authorized,T2_material_state,5,4,872,872,4.6448245107292501e-05,0.0060284871497007855,6.4403611053087673e-06,0.039253622454971437,0
production_authorized,T2_material_state,5,4,873,873,3.4634399797673937e-05,0.0060284842525766026,6.4404630816250474e-06,0.034707178535520182,0
production_authorized,T2_material_state,5,4,874,874,2.7608212039833663e-05,0.0060284823829436082,6.4407658253440303e-06,0.015773221363295589,0
production_authorized,T2_material_state,5,4,875,875,2.4726422441477375e-05,0.0060284803572834755,6.4410076119347792e-06,0.01777568819736812,0
production_authorized,T2_material_state,5,4,876,876,2.2628645218203123e-05,0.0060284781063680258,6.4412846116912448e-06,0.0063341924296809564,0
production_authorized,T2_material_state,5,4,877,877,2.2266028917524276e-05,0.0060284759858046655,6.4415177666310441e-06,0.0066419783310179871,0
production_authorized,T2_material_state,5,4,878,878,2.2067802867367895e-05,0.0060284740333722015,6.4417677780870264e-06,0.0043918247907828167,0
production_authorized,T2_material_state,5,4,879,879,2.6983590743199444e-05,0.0060284726062059335,6.4420076449911434e-06,0.010605445888245612,0
production_authorized,T2_material_state,5,4,880,880,2.4523743382136835e-05,0.0060284704277773285,6.4421950937143535e-06,0.010664189598799957,0
production_authorized,T2_material_state,5,4,881,881,2.1778202158693662e-05,0.0060284683385800047,6.4424633948734211e-06,0.0043987315406215366,0
production_authorized,T2_material_state,5,4,882,882,2.1988867816465553e-05,0.0060284663334739053,6.4427068025008083e-06,0.0044117078610231841,0
production_authorized,T2_material_state,5,4,883,883,2.3069211767018152e-05,0.0060284645246397144,6.4429482860006715e-06,0.0049015322105747062,0
production_authorized,T2_material_state,5,4,884,884,2.2118325803768527e-05,0.0060284627690907581,6.443169852876629e-06,0.0043574841086846394,0
production_authorized,T2_material_state,5,4,885,885,2.2119283141089462e-05,0.0060284607923804584,6.4434009078295773e-06,0.0044106988845240558,0
production_authorized,T2_material_state,5,4,886,886,2.4037368239272666e-05,0.006028459101790647,6.4436398615752566e-06,0.0073224396781594245,0
production_authorized,T2_material_state,5,4,887,887,2.2665842032257797e-05,0.0060284571667006924,6.4438435383173953e-06,0.0073951820956645788,0
production_authorized,T2_material_state,5,4,888,888,2.238179539655986e-05,0.0060284549938409834,6.4440871795357069e-06,0.0055850422745459764,0
production_authorized,T2_material_state,5,4,889,889,2.2113482749166718e-05,0.0060284528101471361,6.4443408707148819e-06,0.0044616331857405545,0
production_authorized,T2_material_state,5,4,890,890,2.5720296463685091e-05,0.0060284511671725204,6.4445823935166402e-06,0.011801672587009846,0
production_authorized,T2_material_state,5,4,891,891,2.2647261108378319e-05,0.0060284491123132385,6.4447855625537898e-06,0.0045066137335884049,0
production_authorized,T2_material_state,5,4,892,892,2.4982762902364921e-05,0.0060284474442598105,6.4450219896539096e-06,0.012279501710534137,0
production_authorized,T2_material_state,5,4,893,893,4.6464278769565009e-05,0.0060284468815125771,6.4452341160814441e-06,0.035463271262930501,0
production_authorized,T2_material_state,5,4,894,894,4.2344267342688961e-05,0.00602844350583272,6.4453430896893593e-06,0.037232348364753642,0
production_authorized,T2_material_state,5,4,895,895,2.4298707051998056e-05,0.0060284415820854569,6.4456836963433517e-06,0.01099191814205527,0
production_authorized,T2_material_state,5,4,896,896,2.7699224727907243e-05,0.0060284399971903329,6.4459228348301423e-06,0.019239795093055824,0
production_authorized,T2_material_state,5,4,897,897,3.6887108435030968e-05,0.0060284383438369681,6.4461381095171078e-06,0.025231521146738836,0
production_authorized,T2_material_state,5,4,898,898,2.8671823419456897e-05,0.0060284361212075517,6.4463129162417587e-06,0.021926560712262386,0
production_authorized,T2_material_state,5,4,899,899,2.2395439816779227e-05,0.006028433958367916,6.4465883384823286e-06,0.0061965179153333745,0
production_authorized,T2_material_state,5,4,900,900,2.2617999645880125e-05,0.0060284318811302572,6.4468431381081714e-06,0.0045365629084832548,0
production_authorized,T2_material_state,5,4,901,901,2.5249746060318774e-05,0.0060284295355591865,6.4470848043507445e-06,0.011812949368758902,0
production_authorized,T2_material_state,5,4,902,902,2.2716809272966752e-05,0.006028427442543908,6.4473579624024779e-06,0.0045787495005290557,0
production_authorized,T2_material_state,5,4,903,903,2.3803580359336922e-05,0.0060284254973228786,6.4476112815459174e-06,0.0052853669762904761,0
production_authorized,T2_material_state,5,4,904,904,3.0267199072710898e-05,0.0060284242305479012,6.4478440895410216e-06,0.014153404204088768,0
production_authorized,T2_material_state,5,4,905,905,2.6238975147391643e-05,0.0060284223977665552,6.4480111834352982e-06,0.012411225611312884,0
production_authorized,T2_material_state,5,4,906,906,2.3138666198995618e-05,0.0060284201696027473,6.4482580642843956e-06,0.0058211393877142976,0
production_authorized,T2_material_state,5,4,907,907,2.3879701989908619e-05,0.0060284176879532511,6.4485206070497014e-06,0.007881284432644459,0
production_authorized,T2_material_state,5,4,908,908,2.2872321603095409e-05,0.0060284155340845028,6.4487882028840815e-06,0.0046432592711156406,0
production_authorized,T2_material_state,5,4,909,909,2.8750505332361745e-05,0.006028413903514814,6.4490409339423849e-06,0.014623534765688128,0
production_authorized,T2_material_state,5,4,910,910,2.5395002469472472e-05,0.0060284118099992309,6.4492352986889045e-06,0.011891890821290916,0
production_authorized,T2_material_state,5,4,911,911,2.369287616499248e-05,0.0060284095695807638,6.4494881155674477e-06,0.0082635798742985937,0
production_authorized,T2_material_state,5,4,912,912,2.3170091463209233e-05,0.006028407492629017,6.4497517338057975e-06,0.0046580046478582604,0
production_authorized,T2_material_state,5,4,913,913,2.339046853787935e-05,0.0060284054436016204,6.4500009071544184e-06,0.0046667874383500285,0
production_authorized,T2_material_state,5,4,914,914,2.3556653882931033e-05,0.0060284034168308822,6.4502472457705906e-06,0.0046803156758969955,0
production_authorized,T2_material_state,5,4,915,915,2.3619335865437379e-05,0.0060284013782918094,6.4504910625151624e-06,0.0047046160647152835,0
production_authorized,T2_material_state,5,4,916,916,2.3649935095565714e-05,0.0060283993115272522,6.4507356916099212e-06,0.0047384263117263847,0
production_authorized,T2_material_state,5,4,917,917,2.4297400388537122e-05,0.0060283973329005331,6.4509830880465913e-06,0.0047189095264895675,0
production_authorized,T2_material_state,5,4,918,918,2.4347754340748719e-05,0.0060283953306522276,6.451221205794333e-06,0.006277893599325653,0
production_authorized,T2_material_state,5,4,919,919,2.8662833394980262e-05,0.0060283937581696971,6.4514662463377448e-06,0.01725073547854352,0
production_authorized,T2_material_state,5,4,920,920,2.6778927154092416e-05,0.0060283911117985055,6.4516781314027938e-06,0.01698189865246548,0
production_authorized,T2_material_state,5,4,921,921,2.3961823652859925e-05,0.0060283890129342859,6.4519593636624961e-06,0.0048339787936657608,0
production_authorized,T2_material_state,5,4,922,922,2.4571597941333666e-05,0.0060283870306099717,6.4522133101929668e-06,0.00600042889916182,0
production_authorized,T2_material_state,5,4,923,923,2.4398534183874898e-05,0.0060283849031251844,6.4524562327639146e-06,0.0060342456419676168,0
production_authorized,T2_material_state,5,4,924,924,2.5757874572173404e-05,0.0060283829606209349,6.4527122711766083e-06,0.0077357326639066757,0
production_authorized,T2_material_state,5,4,925,925,2.5286423741817529e-05,0.0060283809134405479,6.4529479498753872e-06,0.0078532094322064719,0
production_authorized,T2_material_state,5,4,926,926,2.4678184750361009e-05,0.0060283787764047999,6.453204348777497e-06,0.0063895687655571229,0
production_authorized,T2_material_state,5,4,927,927,2.4608279206907969e-05,0.0060283766597825821,6.4534473410704507e-06,0.0064833498897010726,0
production_authorized,T2_material_state,5,4,928,928,2.6091952412099607e-05,0.0060283747248430367,6.4536998970465831e-06,0.011519393024602208,0
production_authorized,T2_material_state,5,4,929,929,2.440580391683322e-05,0.0060283726708364781,6.4539262595308955e-06,0.0049067285232297086,0
production_authorized,T2_material_state,5,4,930,930,2.6227204905191835e-05,0.0060283708483387212,6.4541688731267755e-06,0.0081411242901919742,0
production_authorized,T2_material_state,5,4,931,931,3.7867132078308843e-05,0.0060283693172724804,6.4543945663686486e-06,0.021368840383657186,0
production_authorized,T2_material_state,5,4,932,932,2.6549768607055259e-05,0.0060283669005404593,6.4545755626976842e-06,0.01548683966611436,0
production_authorized,T2_material_state,5,4,933,933,2.6615639993538771e-05,0.0060283644882043325,6.4548400227071312e-06,0.015677146333535653,0
production_authorized,T2_material_state,5,4,934,934,2.4281839614968971e-05,0.0060283621939018796,6.4551284405522935e-06,0.006231530497651132,0
production_authorized,T2_material_state,5,4,935,935,2.6535129455478481e-05,0.0060283604717421011,6.4554039962416709e-06,0.01000611435787244,0
production_authorized,T2_material_state,5,4,936,936,2.4690297892738345e-05,0.0060283582825153611,6.4556308218000069e-06,0.0066117861231686573,0
production_authorized,T2_material_state,5,4,937,937,3.6288070038564828e-05,0.0060283571654217143,6.4558878665188502e-06,0.023293462909231143,0
production_authorized,T2_material_state,5,4,938,938,3.484986079556504e-05,0.0060283548114631351,6.4560561244819681e-06,0.023732232190535177,0
production_authorized,T2_material_state,5,4,939,939,2.6620213162141668e-05,0.0060283520893351424,6.4563284880581051e-06,0.017238800034834568,0
production_authorized,T2_material_state,5,4,940,940,2.4427034230803781e-05,0.0060283497927787278,6.4566288614509304e-06,0.0063711903156113362,0
production_authorized,T2_material_state,5,4,941,941,2.8733403260950363e-05,0.0060283481649724361,6.4569021547278282e-06,0.01751085024443259,0
production_authorized,T2_material_state,5,4,942,942,2.7299827214600757e-05,0.006028345501952922,6.4571195762530564e-06,0.017228889790934659,0
production_authorized,T2_material_state,5,4,943,943,2.6259532282292475e-05,0.0060283436263963769,6.4574071179102077e-06,0.0069688920051187526,0
production_authorized,T2_material_state,5,4,944,944,2.5732912186917757e-05,0.0060283416064795137,6.457646786306448e-06,0.0064003747040822633,0
production_authorized,T2_material_state,5,4,945,945,2.5088549751955226e-05,0.0060283394340155854,6.4578954085403595e-06,0.0050405364446143297,0
production_authorized,T2_material_state,5,4,946,946,2.6355226153779424e-05,0.0060283370622762076,6.4581476072467225e-06,0.01093750672200757,0
production_authorized,T2_material_state,5,4,947,947,2.5226546855953155e-05,0.0060283350489816747,6.4584209602536191e-06,0.006438787552501676,0
production_authorized,T2_material_state,5,4,948,948,2.8031543177610031e-05,0.0060283332941059187,6.458678322718292e-06,0.010169179326546849,0
production_authorized,T2_material_state,5,4,949,949,2.661202802859929e-05,0.0060283309041987351,6.4589011874449653e-06,0.01001858756416623,0
production_authorized,T2_material_state,5,4,950,950,2.7766137639186522e-05,0.0060283291770347712,6.4591777715339305e-06,0.014709636810824683,0
production_authorized,T2_material_state,5,4,951,951,2.6664986086905775e-05,0.0060283265529215077,6.4594067795686883e-06,0.014773015757532822,0
production_authorized,T2_material_state,5,4,952,952,2.4828511205724504e-05,0.0060283243677848259,6.4596907681790938e-06,0.0050385135882345944,0
production_authorized,T2_material_state,5,4,953,953,2.4950257511553829e-05,0.0060283222408718685,6.4599497849870957e-06,0.0050366087165730766,0
production_authorized,T2_material_state,5,4,954,954,2.5342963756263829e-05,0.0060283201980088907,6.4602045118933304e-06,0.0049972137098415192,0
production_authorized,T2_material_state,5,4,955,955,2.8443546302059137e-05,0.0060283185460504179,6.4604489854458436e-06,0.010395730194133734,0
production_authorized,T2_material_state,5,4,956,956,2.6649024127631447e-05,0.0060283163846088983,6.4606709964110109e-06,0.010352038539570429,0
production_authorized,T2_material_state,5,4,957,957,2.4739917561612283e-05,0.0060283139486178288,6.4609495238343584e-06,0.005023611038719511,0
production_authorized,T2_material_state,5,4,958,958,2.4947549990704743e-05,0.0060283117899325887,6.4612060928226356e-06,0.0050187139940705006,0
production_authorized,T2_material_state,5,4,959,959,2.499098658395048e-05,0.0060283096494933002,6.4614581291033701e-06,0.005022936895630381,0
production_authorized,T2_material_state,5,4,960,960,2.854739341344485e-05,0.0060283078492335213,6.4617118309406862e-06,0.011113085608254872,0
production_authorized,T2_material_state,5,4,961,961,2.6615424314459506e-05,0.0060283059388518689,6.4619270655486005e-06,0.011162638526534964,0
production_authorized,T2_material_state,5,4,962,962,2.7639901942520488e-05,0.0060283035569483378,6.4621476753012885e-06,0.015197345302677561,0
production_authorized,T2_material_state,5,4,963,963,2.5815829660962083e-05,0.0060283015687801382,6.4624262758883333e-06,0.010103166285667632,0
production_authorized,T2_material_state,5,4,964,964,2.5324741723555548e-05,0.0060282995936575077,6.4626714962878751e-06,0.0063272964904347419,0
production_authorized,T2_material_state,5,4,965,965,2.5864688558474376e-05,0.0060282976700502386,6.462914125648922e-06,0.006309892981975815,0
production_authorized,T2_material_state,5,4,966,966,2.5245550842607865e-05,0.0060282952609704982,6.4631602781917152e-06,0.0051120562456588026,0
production_authorized,T2_material_state,5,4,967,967,2.6920908124711094e-05,0.006028293664372685,6.4634234366867105e-06,0.0079541208653130073,0
production_authorized,T2_material_state,5,4,968,968,2.5551970822644602e-05,0.0060282913973858515,6.4636457423050686e-06,0.0075602175547726993,0
production_authorized,T2_material_state,5,4,969,969,2.5715958944111682e-05,0.0060282894395415542,6.4639169353730708e-06,0.0049971348784700886,0
production_authorized,T2_material_state,5,4,970,970,2.6825355849135032e-05,0.0060282867176193683,6.4641585432179127e-06,0.015494577962713583,0
production_authorized,T2_material_state,5,4,971,971,2.5211157253496757e-05,0.0060282846764761451,6.4644477025810332e-06,0.0063195275012060135,0
production_authorized,T2_material_state,5,4,972,972,2.5100910620898691e-05,0.0060282826516696916,6.4646982967930811e-06,0.0050325578907483015,0
production_authorized,T2_material_state,5,4,973,973,2.5094793649577587e-05,0.0060282805761152245,6.4649498399127481e-06,0.0050318315280831749,0
production_authorized,T2_material_state,5,4,974,974,2.7513593606828835e-05,0.0060282788363053633,6.4651996749542917e-06,0.0092434589470384645,0
production_authorized,T2_material_state,5,4,975,975,2.5847314546348086e-05,0.0060282769722789821,6.4654206076708576e-06,0.0083285990508399892,0
production_authorized,T2_material_state,5,4,976,976,3.6783328208959763e-05,0.0060282758960505068,6.4656455621703302e-06,0.022560945643894367,0
production_authorized,T2_material_state,5,4,977,977,2.5508594701733131e-05,0.0060282741680534853,6.4658079432788895e-06,0.0084017759250691916,0
production_authorized,T2_material_state,5,4,978,978,3.5920578174788552e-05,0.0060282707198948014,6.4660058396448505e-06,0.027151747616675496,0
production_authorized,T2_material_state,5,4,979,979,2.3568465517381199e-05,0.006028268378009384,6.4663615383375728e-06,0.0048981320200069955,0
production_authorized,T2_material_state,5,4,980,980,2.4607216222153707e-05,0.0060282664248986328,6.466631423229785e-06,0.006351988793515115,0
production_authorized,T2_material_state,5,4,981,981,2.4646547983661575e-05,0.0060282643320310981,6.4668765792363914e-06,0.0063134496852046878,0
production_authorized,T2_material_state,5,4,982,982,2.4575995000044794e-05,0.006028262255697049,6.4671286884587786e-06,0.0048880740111081344,0
production_authorized,T2_material_state,5,4,983,983,2.4617485663424429e-05,0.0060282602347845647,6.4673744577525838e-06,0.0048920417176188113,0
production_authorized,T2_material_state,5,4,984,984,2.5267686007784958e-05,0.0060282582955329175,6.4676184540202186e-06,0.0048519041762742354,0
production_authorized,T2_material_state,5,4,985,985,2.5093544384150644e-05,0.0060282564660740908,6.4678516928928786e-06,0.0047861071018473478,0
production_authorized,T2_material_state,5,4,986,986,2.5071759838220654e-05,0.0060282542926390521,6.4680746358902752e-06,0.0081431977850079957,0
production_authorized,T2_material_state,5,4,987,987,2.5519002397836599e-05,0.0060282524081496317,6.4683339887627866e-06,0.0069023385663150661,0
production_authorized,T2_material_state,5,4,988,988,3.3788613080291343e-05,0.0060282510577732203,6.4685666996133762e-06,0.020189598591656362,0
production_authorized,T2_material_state,5,4,989,989,3.0982661551812594e-05,0.006028248380643619,6.4687464726986832e-06,0.021956016949247877,0
production_authorized,T2_material_state,5,4,990,990,2.442191458921091e-05,0.0060282463979312376,6.4690338115180879e-06,0.0048806622039814229,0
production_authorized,T2_material_state,5,4,991,991,2.4484696122971812e-05,0.0060282443936156525,6.4692811398980865e-06,0.0048985959177677563,0
production_authorized,T2_material_state,5,4,992,992,3.4858739966152335e-05,0.0060282432846144665,6.4695242326662239e-06,0.021644569902087758,0
production_authorized,T2_material_state,5,4,993,993,2.4490517740590323e-05,0.0060282415494421716,6.4696897645877272e-06,0.0066664895246818156,0
production_authorized,T2_material_state,5,4,994,994,3.0468074522538934e-05,0.0060282390125079906,6.4698943819108123e-06,0.020559650703437723,0
production_authorized,T2_material_state,5,4,995,995,2.4549378350923814e-05,0.0060282367930393063,6.4701786757215274e-06,0.0076932759452405476,0
production_authorized,T2_material_state,5,4,996,996,3.1315499848433424e-05,0.0060282353102173013,6.4704481542721126e-06,0.019454163266511639,0
production_authorized,T2_material_state,5,4,997,997,2.8228898012254359e-05,0.0060282327557884307,6.4706377307377494e-06,0.01947793194048569,0
production_authorized,T2_material_state,5,4,998,998,2.3786121442773229e-05,0.0060282307725649355,6.4709182635569462e-06,0.0048228575626303449,0
production_authorized,T2_material_state,5,4,999,999,3.1922952165479895e-05,0.0060282295508692126,6.4711662559613359e-06,0.020199306806152721,0
production_authorized,T2_material_state,5,4,1000,1000,3.1270608912044176e-05,0.0060282279104074714,6.4713326464183041e-06,0.017208937431083808,0
