case_id,cycle,peak_substep_ordinal,load_factor,field,min,max,area_weighted_mean,area_weighted_integral,p50,p95,p99,support_area_abs_1e15,support_area_rel_1pct,weighted_centroid_x,weighted_centroid_y,weighted_rms_width_x,weighted_rms_width_y
P0_parent,6,4,1.0,raw_cyclemax_driver,3.6714454671752316e-09,4302.375033759882,1.9388317567587408,1.9388317567587405,0.004076783776567658,0.011322817328680975,0.020058021750133416,0.9999999999999999,0.0010303167113953253,-0.2992705955918644,-0.00046883681460124457,0.13046903997685264,0.013591664990676976
P0_parent,6,4,1.0,active_driver,3.6714454671752316e-09,1.6313966882004542,0.004791078068286961,0.00479107806828696,0.004057162105415746,0.011255162489810722,0.018878125922283107,0.9999999999999999,0.014140435078335286,0.21233320384363694,-5.308649607003229e-05,0.1745504349129583,0.2728810302704665
P0_parent,7,4,1.0,damage,0.0,0.9997222898175073,0.00803834913359922,0.008038349133599219,0.0,0.0,0.3149578638952581,0.024775534199440803,0.019954452088189596,-0.2418272050453818,-0.00027128912329126226,0.1486819620658654,0.006796504981647181
P0_parent,7,4,1.0,history,0.00023625813414585628,1.3996248036437995,0.03354341259241096,0.033543412592410955,0.028861740895291966,0.07872686079323443,0.13215894448803675,0.9999999999999999,0.5747899587184965,0.21296613035913176,-0.00010962533616125588,0.17350125512073367,0.2740177812841239
P0_parent,7,4,1.0,fatigue_degradation_deficit,0.0,0.7165652333026145,0.0001659899543631538,0.00016598995436315378,0.0,0.0,0.0,0.0005954760528468165,0.0005795570012664137,-0.02330672748706604,-0.003876027682276742,0.10246183219608705,0.04573256623543337
P0_parent,7,4,1.0,ordinary_degradation_deficit,0.0,0.9999998628925414,0.010831500487117231,0.01083150048711723,0.0,0.0,0.5296849003951127,0.024775534199440803,0.021092079132115873,-0.2412567381192686,-0.00026503289449613065,0.1491178072231968,0.007583946324693629
P0_parent,7,4,1.0,raw_driver,4.01957498948562e-09,4328.411607636197,1.961575524273519,1.9615755242735187,0.003957025732460066,0.011351225513163143,0.02002569133373578,0.9999999999999999,0.001038028675521351,-0.297279312686026,-0.000461722343078261,0.13158768332799867,0.013451284331043924
P0_parent,7,4,1.0,raw_cyclemax_driver,4.01957498948562e-09,4328.411607636197,1.9616277571867726,1.9616277571867724,0.003957025732460066,0.011356235761290218,0.02009885942459455,0.9999999999999999,0.001038028675521351,-0.2972712689006885,-0.00046171267499446936,0.1315951645038595,0.013451111383928276
P0_parent,7,4,1.0,active_driver,4.01957498948562e-09,1.6410031195126247,0.004753523716819737,0.004753523716819736,0.003925596333740988,0.01125127078778873,0.01888649837852413,0.9999999999999999,0.013982554591581452,0.21439355219476305,-8.111447033838724e-06,0.17354580000283762,0.27269619437230114
P0_parent,8,4,1.0,damage,0.0,0.9997401827700112,0.00808654231621892,0.008086542316218918,0.0,0.0,0.31864952311515693,0.0249597621062537,0.020084368107221737,-0.24028963869100428,-0.0002650420811045204,0.14956393397801143,0.006800551548244434
