cycle,old_void_E_el,old_void_E_d,old_void_total_energy,old_void_d_max,old_void_d_mean,old_void_d_p99,old_void_d_p999,old_void_alpha_bar_monitor_max,old_void_alpha_bar_elem_max,old_void_alpha_bar_elem_p999,old_void_alpha_bar_elem_p99,old_void_alpha_bar_elem_mean,old_void_f_fatigue_min,old_void_f_fatigue_p001,old_void_f_fatigue_mean,old_void_psi_plus_elem_max,old_void_psi_plus_elem_p999,old_void_psi_plus_elem_p99,old_void_psi_plus_elem_mean,old_void_psi_tip_top10_mean,old_void_psi_nominal_mean,old_void_Kt_proxy,old_void_x_max_d,old_void_y_max_d,old_void_x_max_alpha_bar_elem,old_void_y_max_alpha_bar_elem,old_void_x_min_f_fatigue_elem,old_void_y_min_f_fatigue_elem,old_void_x_max_psi_plus_elem,old_void_y_max_psi_plus_elem,old_void_x_tip_d095,old_void_y_tip_d095,old_void_x_tip_d090,old_void_y_tip_d090,old_void_x_tip_d050,old_void_y_tip_d050,old_void_width_y_d050_near_tip,old_void_width_y_d090_near_tip,old_void_n_elem_d050_near_tip,old_void_n_elem_d090_near_tip,old_void_right_boundary_d095_count,old_void_right_boundary_d095_yspan,old_void_x_max_d_centered,old_void_x_max_alpha_bar_elem_centered,old_void_x_min_f_fatigue_elem_centered,old_void_x_max_psi_plus_elem_centered,old_void_x_tip_d095_centered,old_void_x_tip_d090_centered,old_void_x_tip_d050_centered,old_void_y_max_d_centered,old_void_y_max_alpha_bar_elem_centered,old_void_y_min_f_fatigue_elem_centered,old_void_y_max_psi_plus_elem_centered,old_void_y_tip_d095_centered,old_void_y_tip_d090_centered,old_void_y_tip_d050_centered,old_void_E_d_increment_from_c1,fine_void_E_el,fine_void_E_d,fine_void_total_energy,fine_void_d_max,fine_void_d_mean,fine_void_d_p99,fine_void_d_p999,fine_void_alpha_bar_monitor_max,fine_void_alpha_bar_elem_max,fine_void_alpha_bar_elem_p999,fine_void_alpha_bar_elem_p99,fine_void_alpha_bar_elem_mean,fine_void_f_fatigue_min,fine_void_f_fatigue_p001,fine_void_f_fatigue_mean,fine_void_psi_plus_elem_max,fine_void_psi_plus_elem_p999,fine_void_psi_plus_elem_p99,fine_void_psi_plus_elem_mean,fine_void_psi_tip_top10_mean,fine_void_psi_nominal_mean,fine_void_Kt_proxy,fine_void_x_max_d,fine_void_y_max_d,fine_void_x_max_alpha_bar_elem,fine_void_y_max_alpha_bar_elem,fine_void_x_min_f_fatigue_elem,fine_void_y_min_f_fatigue_elem,fine_void_x_max_psi_plus_elem,fine_void_y_max_psi_plus_elem,fine_void_x_tip_d095,fine_void_y_tip_d095,fine_void_x_tip_d090,fine_void_y_tip_d090,fine_void_x_tip_d050,fine_void_y_tip_d050,fine_void_width_y_d050_near_tip,fine_void_width_y_d090_near_tip,fine_void_n_elem_d050_near_tip,fine_void_n_elem_d090_near_tip,fine_void_right_boundary_d095_count,fine_void_right_boundary_d095_yspan,fine_void_x_max_d_centered,fine_void_x_max_alpha_bar_elem_centered,fine_void_x_min_f_fatigue_elem_centered,fine_void_x_max_psi_plus_elem_centered,fine_void_x_tip_d095_centered,fine_void_x_tip_d090_centered,fine_void_x_tip_d050_centered,fine_void_y_max_d_centered,fine_void_y_max_alpha_bar_elem_centered,fine_void_y_min_f_fatigue_elem_centered,fine_void_y_max_psi_plus_elem_centered,fine_void_y_tip_d095_centered,fine_void_y_tip_d090_centered,fine_void_y_tip_d050_centered,fine_void_E_d_increment_from_c1,diffuse_E_el,diffuse_E_d,diffuse_total_energy,diffuse_d_max,diffuse_d_mean,diffuse_d_p99,diffuse_d_p999,diffuse_alpha_bar_monitor_max,diffuse_alpha_bar_elem_max,diffuse_alpha_bar_elem_p999,diffuse_alpha_bar_elem_p99,diffuse_alpha_bar_elem_mean,diffuse_f_fatigue_min,diffuse_f_fatigue_p001,diffuse_f_fatigue_mean,diffuse_psi_plus_elem_max,diffuse_psi_plus_elem_p999,diffuse_psi_plus_elem_p99,diffuse_psi_plus_elem_mean,diffuse_psi_tip_top10_mean,diffuse_psi_nominal_mean,diffuse_Kt_proxy,diffuse_x_max_d,diffuse_y_max_d,diffuse_x_max_alpha_bar_elem,diffuse_y_max_alpha_bar_elem,diffuse_x_min_f_fatigue_elem,diffuse_y_min_f_fatigue_elem,diffuse_x_max_psi_plus_elem,diffuse_y_max_psi_plus_elem,diffuse_x_tip_d095,diffuse_y_tip_d095,diffuse_x_tip_d090,diffuse_y_tip_d090,diffuse_x_tip_d050,diffuse_y_tip_d050,diffuse_width_y_d050_near_tip,diffuse_width_y_d090_near_tip,diffuse_n_elem_d050_near_tip,diffuse_n_elem_d090_near_tip,diffuse_right_boundary_d095_count,diffuse_right_boundary_d095_yspan,diffuse_x_max_d_centered,diffuse_x_max_alpha_bar_elem_centered,diffuse_x_min_f_fatigue_elem_centered,diffuse_x_max_psi_plus_elem_centered,diffuse_x_tip_d095_centered,diffuse_x_tip_d090_centered,diffuse_x_tip_d050_centered,diffuse_y_max_d_centered,diffuse_y_max_alpha_bar_elem_centered,diffuse_y_min_f_fatigue_elem_centered,diffuse_y_max_psi_plus_elem_centered,diffuse_y_tip_d095_centered,diffuse_y_tip_d090_centered,diffuse_y_tip_d050_centered,diffuse_E_d_increment_from_c1
32,0.00363488,0.00158916,0.00522404,1.01053805426958,0.0255460885450883,0.750885622038556,0.997945344004074,238.951,84.498318213981,1.89631539765697,1.03745760649754,0.343831543479336,0.0003536342698639,0.190697681620574,0.960840364698499,14504.2178725251,2941.78979228933,0.0982715506436384,7.45771159441042,9530.42791208613,0.0052569282575052,1346.44982832425,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.13065,7.5e-05,0.1316,0.000175,0.1365,2.5e-05,0.00985,0.002425,151,27,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.13065,0.1316,0.1365,-0.00035,-0.0004,-0.0004,-0.0001,7.5e-05,0.000175,2.5e-05,0.001588652269,0.00361989,0.00166076,0.00528065,1.03976430618198,0.0470743827454349,0.876465743904907,0.998241184047943,155.293,45.9542188498916,1.86247946090457,1.12924429250946,0.305098289492903,0.0007352191765319,0.187464222400118,0.953220031954287,2019.09515208557,1272.30579808945,0.608318599840328,6.20814661807784,1512.07742086951,0.0038581510643253,626.03324982401,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.133375,-0.000125,0.135375,-0.00015,0.139325,0.0018,0.010825,0.00305,74,15,0,0,0.001,-0.000975,-0.000975,0.0755,0.133375,0.135375,0.139325,0.001,0.001,0.001,0.00065,-0.000125,-0.00015,0.0018,0.001660533338,0.00351545,0.0142012,0.0177167,1,0.150643434726052,1,1,1.52968,1.36978947309884,1.20419870764129,1.00023035432138,0.269424443885892,0.286423416736849,0.344357755379644,0.925495625532219,1504.79199560789,699.937701804353,7.20317133994325,2.06633734459527,1444.53075074203,2.41467769369835,24.4587248024157,0.001,0.481,0.561,0.499,0.561,0.499,0.503,0.499,0.641,0.499,0.641,0.499,0.647,0.497,0.008,0.0,38,5,0,0,-0.499,0.061000000000000054,0.061000000000000054,0.0030000000000000027,0.14100000000000001,0.14100000000000001,0.14700000000000002,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0014821
33,0.00357916,0.0016567,0.00523586,1.01000222473125,0.0268629349984841,0.763582653431522,0.998517302853691,245.297,85.9070641302148,1.98020535671619,1.04438898279431,0.353250726224487,0.000345752905126,0.187376153361511,0.958031033095238,15034.980244739,3171.41310831319,0.105990568744474,8.05313962038562,9881.21417594978,0.0051904212563486,1379.76096148559,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.1365,2.5e-05,0.137575,-0.000675,0.14265,-0.00085,0.01005,0.002325,148,25,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.1365,0.137575,0.14265,-0.00035,-0.0004,-0.0004,-0.0001,2.5e-05,-0.000675,-0.00085,0.0016561922690000001,0.00356101,0.00173634,0.00529735,1.04051087259184,0.0492873993009278,0.886280939987529,0.998345694285586,169.714,48.4366855669017,1.88062262311561,1.13400095066089,0.313734305782495,0.0006960548128671,0.18628729307779,0.950868174258159,2190.52253608775,1329.71046981983,0.65726311022031,6.76773853223609,1613.63908442091,0.0037754209811115,653.763258769265,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.139275,-0.000125,0.141225,-5e-05,0.14725,-0.00175,0.0095,0.001625,71,13,0,0,0.001,-0.000975,-0.000975,0.0755,0.139275,0.141225,0.14725,0.001,0.001,0.001,0.00065,-0.000125,-5e-05,-0.00175,0.001736113338,0.00345507,0.0142771,0.0177322,1,0.151150408992663,1,1,1.57131,1.37630215853023,1.21294217244222,1.00023760887877,0.273609507137204,0.284431355972246,0.341191709017254,0.924690682405865,1550.317087207,771.294225795794,7.20531623758269,2.18464760016808,1492.76457486598,2.55297270039166,24.1809063283773,0.001,0.481,0.561,0.499,0.561,0.499,0.503,0.499,0.647,0.499,0.649,0.499,0.653,0.497,0.008,0.0,38,6,0,0,-0.499,0.061000000000000054,0.061000000000000054,0.0030000000000000027,0.14700000000000002,0.14900000000000002,0.15300000000000002,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0015579999999999986
34,0.00352305,0.00172507,0.00524812,1.00948585589103,0.0282584668078202,0.780966463032261,0.998682890327556,251.212,87.2342772522165,2.03465159242278,1.04918938428075,0.362551004484466,0.0003385940971295,0.181389042010344,0.955122433082483,15550.807084507,3387.51528901966,0.103004319239282,8.66309422898432,10219.3387405841,0.0051230185884399,1412.36982910806,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.1421,0.000175,0.1443,-0.000325,0.1493,0.0,0.009975,0.00235,172,25,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.1421,0.1443,0.1493,-0.00035,-0.0004,-0.0004,-0.0001,0.000175,-0.000325,0.0,0.001724562269,0.00350164,0.00181273,0.00531438,1.04123478275932,0.0513870758952831,0.892196690229877,0.99841881801634,184.825,52.2373798910068,1.92333333898007,1.14267694002977,0.322242627582526,0.000663404010725,0.185104321657495,0.948603898348755,2358.23896616205,1392.93106977398,0.995927954864885,7.34178838014122,1718.85089954303,0.0036918823984202,682.331111258825,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0755,0.00065,0.147225,0.00025,0.147225,0.00025,0.1536,-0.001475,0.00885,0.0004,64,10,0,0,0.001,0.001,-0.000975,0.0755,0.147225,0.147225,0.1536,0.001,0.001,0.001,0.00065,0.00025,0.00025,-0.001475,0.001812503338,0.00339132,0.0143575,0.0177488,1,0.151683963647341,1,1,1.61232,1.38256727113652,1.21708579599931,1.00024486982593,0.277739903202411,0.282534657837735,0.339545145843955,0.923850059972184,1596.47173156947,844.276772662378,7.20725055356549,2.3131742876806,1541.73081746334,2.70320957936709,23.8816548764567,0.001,0.481,0.561,0.499,0.561,0.499,0.503,0.499,0.655,0.499,0.655,0.499,0.661,0.497,0.008,0.0,38,5,0,0,-0.499,0.061000000000000054,0.061000000000000054,0.0030000000000000027,0.15500000000000003,0.15500000000000003,0.16100000000000003,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0016384
35,0.00345582,0.00180657,0.00526239,1.01725613953915,0.0297593863276076,0.797657703451698,0.998980292386339,256.735,88.4877115555195,2.06869299934316,1.05873529265403,0.37174455098562,0.0003320429235954,0.176711249275277,0.952179941661609,16150.0756807138,3680.17456032827,0.110427261718945,9.45978367934947,10610.5497935838,0.0050408226143351,1450.83570968297,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.150575,0.00015,0.15125,-0.000475,0.156625,-0.00135,0.00985,0.002425,171,32,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.150575,0.15125,0.156625,-0.00035,-0.0004,-0.0004,-0.0001,0.00015,-0.000475,-0.00135,0.001806062269,0.0034432,0.0018882,0.0053314,1.04194721662252,0.0533796733191209,0.895193609699591,0.998466397543824,200.596,56.5224370933774,2.01381436144841,1.14373070776858,0.330667302069833,0.0006359879867549,0.183915268704506,0.946377438215381,2518.1409867139,1434.4402696836,0.934393818877602,7.91084255460562,1826.27959903637,0.0036096194131107,711.300193804296,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0755,0.00065,0.153575,0.000625,0.1558,0.0008,0.1608,0.0009,0.009375,0.00095,63,11,0,0,0.001,0.001,-0.000975,0.0755,0.153575,0.1558,0.1608,0.001,0.001,0.001,0.00065,0.000625,0.0008,0.0009,0.001887973338,0.00332978,0.014435,0.0177648,1,0.152204183768317,1,1,1.65269,1.40166744900527,1.23373834960818,1.00025223637983,0.281806749528341,0.280716910350751,0.337927456453419,0.922972819726278,1639.12426675685,912.293399245687,7.20967965737602,2.4402739959146,1587.0457173829,2.85177817113399,23.5904838509269,0.001,0.481,0.999,0.01125,0.561,0.499,0.503,0.499,0.661,0.499,0.663,0.499,0.667,0.497,0.008,0.0,38,6,0,0,-0.499,0.499,0.061000000000000054,0.0030000000000000027,0.16100000000000003,0.16300000000000003,0.16700000000000004,-0.019000000000000017,-0.48875,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0017158999999999994
36,0.00340526,0.0018747,0.00527996,1.01616435879346,0.0310337399474128,0.80563924912627,0.999179270515804,273.306,91.3028859497241,2.16890128569126,1.06023151583573,0.380815581542633,0.0003211334204648,0.173617284331843,0.949121706050923,16501.7825806705,3783.61967888751,0.109230518101332,9.94774123619074,10710.0002005154,0.004975508060497,1467.15508238337,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.156425,-0.0004,0.157525,-0.001075,0.163425,-0.000875,0.010125,0.002475,149,26,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.156425,0.157525,0.163425,-0.00035,-0.0004,-0.0004,-0.0001,-0.0004,-0.001075,-0.000875,0.001874192269,0.00338375,0.00196554,0.00534929,1.04326879217723,0.0553752781319197,0.898010710435585,0.998571162607829,217.004,60.9897518569954,2.10458437035311,1.14902673677114,0.339074333462118,0.0006128156049498,0.182720578647462,0.944081189533885,2691.50864340511,1481.2813145924,1.14913828239335,8.48057402108607,1935.69544567308,0.0035263264675151,740.89600958196,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.1608,0.0009,0.1608,0.0009,0.1678,-0.00165,0.009625,0.001075,65,10,0,0,0.001,0.001,-0.000975,0.0834,0.1608,0.1608,0.1678,0.001,0.001,0.001,0.0016,0.0009,0.0009,-0.00165,0.001965313338,0.00326885,0.0145119,0.0177807,1,0.152720632772176,1,1,1.69242,1.43551984995191,1.24389711978496,1.00025957950894,0.28581319177938,0.275175210499747,0.330403677935053,0.922052355210191,1679.58221185467,977.319483135269,7.21023488329085,2.56897174096722,1630.08637499775,3.00221448356861,23.30153067969,0.001,0.481,0.999,0.01125,0.999,0.01125,0.503,0.499,0.669,0.499,0.669,0.499,0.675,0.497,0.008,0.0,38,5,0,0,-0.499,0.499,0.499,0.0030000000000000027,0.16900000000000004,0.16900000000000004,0.17500000000000004,-0.019000000000000017,-0.48875,-0.48875,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.001792799999999999
37,0.00335304,0.00193786,0.0052909,1.01754592455169,0.0322562106655027,0.815564773962469,0.99932217696496,288.356,93.8839483015586,2.21492204469522,1.06722540669458,0.389767463495557,0.0003133320313881,0.169858322070056,0.945837078133708,16937.021478931,3996.467789294,0.113898768220616,10.5544906059755,11011.5392072545,0.0049120485959478,1497.24436538818,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.162725,-0.000325,0.164,-0.000325,0.1692,0.00085,0.0102,0.00245,147,24,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.162725,0.164,0.1692,-0.00035,-0.0004,-0.0004,-0.0001,-0.000325,-0.000325,0.00085,0.001937352269,0.00332074,0.00204709,0.00536783,1.04438490918373,0.0576445944058387,0.902797303680753,0.998612225969271,234.006,65.6574099243154,2.19608974103647,1.15836001988055,0.347580325261568,0.0005938684485131,0.181517542215776,0.941536383332841,2873.41707791318,1519.53103273436,1.4513242836132,9.08759257655312,2050.19220815162,0.0034378317638666,772.24477641655,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.167175,0.0003,0.169575,0.000725,0.174875,-0.000725,0.0094,0.00165,61,10,0,0,0.001,0.001,-0.000975,0.0834,0.167175,0.169575,0.174875,0.001,0.001,0.001,0.0016,0.0003,0.000725,-0.000725,0.0020468633380000003,0.00320428,0.0145935,0.0177978,1,0.153269078671665,1,1,1.73145,1.46878783056298,1.2503993626329,1.00026683710851,0.289765038103165,0.266038456030983,0.326442135640116,0.92108365628366,1720.82922280257,1044.14708430945,7.21095833564476,2.70912586833956,1674.02204914425,3.16604203889497,22.9944088165446,0.001,0.481,0.999,0.01125,0.999,0.01125,0.503,0.499,0.675,0.499,0.677,0.499,0.683,0.499,0.008,0.0,41,6,0,0,-0.499,0.499,0.499,0.0030000000000000027,0.17500000000000004,0.17700000000000005,0.18300000000000005,-0.019000000000000017,-0.48875,-0.48875,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0018744
38,0.00329701,0.00200856,0.00530557,1.0175683447729,0.0336796726037714,0.82973649673686,0.999355235418052,306.027,96.8810932423711,2.26197634621369,1.07202894745197,0.398691488395693,0.0003062446436804,0.163255622564659,0.942317241889753,17353.908596524,4163.29193007704,0.125853733676639,11.1665097679474,11268.9357359652,0.0048403317979635,1525.82204278263,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.169775,-0.00035,0.1705,-0.000275,0.175825,-0.001275,0.009975,0.0026,154,29,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.169775,0.1705,0.175825,-0.00035,-0.0004,-0.0004,-0.0001,-0.00035,-0.000275,-0.001275,0.002008052269,0.00325782,0.00212818,0.005386,1.04555998032295,0.0600971440584809,0.910587375597293,0.998649351428375,251.627,70.5228500900778,2.28904177470043,1.16651136806652,0.356171058298098,0.0005780324759142,0.179540802242645,0.938674930611387,3050.70534629818,1556.0216820485,2.23385980957067,9.70934849368242,2160.31968533482,0.0033495769647078,803.089653776992,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.176025,0.00165,0.17755,0.001575,0.181775,0.003125,0.0094,0.002275,60,11,0,0,0.001,0.001,-0.000975,0.0834,0.176025,0.17755,0.181775,0.001,0.001,0.001,0.0016,0.00165,0.001575,0.003125,0.002127953338,0.00313589,0.0146799,0.0178158,1,0.153852792223055,1,1,1.76972,1.50141600566864,1.25443118976939,1.00027408136462,0.293659473229373,0.257511781622488,0.32490836216304,0.920079182089073,1762.63678360347,1112.45229598785,7.21126685389505,2.86131135715177,1718.61574533147,3.34393290024613,22.6704748078633,0.001,0.481,0.999,0.01125,0.999,0.01125,0.503,0.499,0.683,0.499,0.685,0.499,0.691,0.499,0.008,0.0,41,6,0,0,-0.499,0.499,0.499,0.0030000000000000027,0.18300000000000005,0.18500000000000005,0.19099999999999995,-0.019000000000000017,-0.48875,-0.48875,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0019607999999999987
39,0.00323556,0.00208465,0.0053202,1.01746237838687,0.0352142118301363,0.840224237021907,0.999457068838583,324.194,99.9618167177194,2.39693500409826,1.07866675695845,0.407530644243037,0.0003005295346089,0.159323224189349,0.938638050452853,17814.6555344318,4414.21546480677,0.136081935012444,11.9134867570345,11569.1774541502,0.00476211687286,1558.65937620394,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.1768,2.5e-05,0.1779,0.000125,0.1832,0.0006,0.009925,0.0024,162,32,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.1768,0.1779,0.1832,-0.00035,-0.0004,-0.0004,-0.0001,2.5e-05,0.000125,0.0006,0.002084142269,0.00318909,0.00221664,0.00540573,1.04683499015017,0.0629348155913806,0.928616681489412,0.998686148183954,269.829,75.5837763696425,2.38402861388284,1.17023124063263,0.36483406966612,0.0005647905328928,0.176358789207868,0.93551641134919,3234.96942433973,1595.36961952007,3.15950420826692,10.4197334779872,2275.43955677822,0.0032538232590672,836.249117022691,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.183675,0.001125,0.18575,0.001075,0.18975,0.0029,0.009225,0.002275,64,12,0,0,0.001,0.001,-0.000975,0.0834,0.183675,0.18575,0.18975,0.001,0.001,0.001,0.0016,0.001125,0.001075,0.0029,0.0022164133380000004,0.00307022,0.0147631,0.0178333,1,0.154416546175999,1,1,1.80722,1.53341407788402,1.25969785650992,1.00028135777135,0.297485432222916,0.249541185147189,0.322980474813933,0.919037814271694,1800.74594770782,1175.25530558216,7.21140992929003,3.0098918407332,1759.32603917217,3.517609592245,22.3639929583373,0.001,0.481,0.999,0.01125,0.999,0.01125,0.503,0.499,0.691,0.499,0.693,0.499,0.697,0.497,0.008,0.0,38,6,0,0,-0.499,0.499,0.499,0.0030000000000000027,0.19099999999999995,0.19299999999999995,0.19699999999999995,-0.019000000000000017,-0.48875,-0.48875,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.002043999999999999
40,0.00317442,0.00215985,0.00533426,1.01729612697613,0.0367348801471243,0.850123293912537,0.999526250334655,342.523,103.07059138073,2.41446727642925,1.08253410285184,0.416246522442273,0.0002959147420802,0.155518365125965,0.934869647665273,18255.31032356,4585.51130999829,0.141148855978931,12.6833074284825,11863.2044715368,0.0046836341083862,1591.51057208548,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.18415,0.000225,0.1849,0.0001,0.1904,7.5e-05,0.01015,0.00245,161,31,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.18415,0.1849,0.1904,-0.00035,-0.0004,-0.0004,-0.0001,0.000225,0.0001,7.5e-05,0.002159342269,0.00312131,0.0023037,0.00542501,1.04822029281472,0.0659128762491337,0.943628994599715,0.99872491026827,288.549,80.8301919696395,2.47140181978993,1.18331022379991,0.373469496026676,0.0005536433131772,0.174102267452732,0.93211716236103,3408.9502407572,1636.15895762444,19.8380155779754,11.1416433293213,2384.56273971688,0.0031595108422494,868.749268179734,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.1917,0.0011,0.193675,0.0011,0.1994,0.0011,0.01105,0.0016,71,12,0,0,0.001,0.001,-0.000975,0.0834,0.1917,0.193675,0.1994,0.001,0.001,0.001,0.0016,0.0011,0.0011,0.0011,0.0023034733380000003,0.00300174,0.0148499,0.0178516,1,0.155006192009309,1,1,1.84392,1.56473340628796,1.26552715148271,1.00028863110295,0.301251065950041,0.24209207356581,0.320852457381985,0.917956645147427,1838.75310881521,1238.42629567592,7.21028693071294,3.16846585432666,1799.98486781212,3.70296754224244,22.0475062491923,0.001,0.481,0.999,0.01125,0.999,0.01125,0.503,0.499,0.699,0.499,0.701,0.499,0.705,0.497,0.008,0.0,38,6,0,0,-0.499,0.499,0.499,0.0030000000000000027,0.19899999999999995,0.20099999999999996,0.20499999999999996,-0.019000000000000017,-0.48875,-0.48875,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0021307999999999987
41,0.00311715,0.00223061,0.00534776,1.01707864429795,0.0381504162844666,0.860045144933378,0.999868643615548,360.86,106.181562181,2.47825298703579,1.08620586714675,0.42480705812192,0.0002921353358503,0.1509370952823,0.930997811915654,18652.6220569866,4747.66779403074,0.145042546443139,13.4003400003055,12125.1040738611,0.0046096505815125,1621.8427145357,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.1904,7.5e-05,0.191675,0.000275,0.196825,-0.000125,0.010025,0.002325,168,32,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.1904,0.191675,0.196825,-0.00035,-0.0004,-0.0004,-0.0001,7.5e-05,0.000275,-0.000125,0.002230102269,0.00303929,0.00241335,0.00545263,1.06418191267774,0.0695835667125249,0.983538633357578,0.999157074074492,301.67,84.5138538453497,2.54733253448021,1.18856615459398,0.381859994198146,0.0005456804018419,0.172438365115413,0.928654989826456,3610.38299579027,1689.99762755139,260.308615265763,11.9818206484532,2518.54077693338,0.0030517837381559,908.442860540495,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.20125,0.001075,0.20125,0.001075,0.2081,0.001575,0.011125,0.0001,89,11,0,0,0.001,0.001,-0.000975,0.0834,0.20125,0.20125,0.2081,0.001,0.001,0.001,0.0016,0.001075,0.001075,0.001575,0.002413123338,0.00293467,0.014935,0.0178696,1,0.155588155935777,1,1,1.8798,1.595369452174,1.27121715932888,1.000295890079,0.304949691095922,0.235122940031824,0.318795488771664,0.916833430979049,1874.1728183921,1297.81639995696,7.20936792134159,3.32666854244779,1837.93387759758,3.88789121019017,21.7424204315606,0.001,0.481,0.999,0.01125,0.999,0.01125,0.503,0.499,0.707,0.499,0.709,0.499,0.713,0.497,0.008,0.0,38,6,0,0,-0.499,0.499,0.499,0.0030000000000000027,0.20699999999999996,0.20899999999999996,0.21299999999999997,-0.019000000000000017,-0.48875,-0.48875,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0022159
