cycle,fem_cycle,pidl_saved_index,pidl_cycle_offset,field,metric,FEM_projected_to_PIDL,PIDL_native,PIDL_over_FEM_projected,FEM_projected_over_PIDL
69,69,68,-1,damage_alpha,tip_l0_integral,9.768799666619478e-05,0.000235326326219365,2.4089584621485063,0.415117161924045
69,69,68,-1,damage_alpha,tip_l0_mean,0.7297636422771414,0.7508144378662109,1.0288460459928956,0.9719627187126354
69,69,68,-1,damage_alpha,top1_mean,1.0090924847510554,1.0003886222839355,0.9913745641765759,1.0087004812662188
69,69,68,-1,psi_plus_raw,crack_strip_mean,83.96375180950153,100.05504608154297,1.1916457271770045,0.8391755848183076
69,69,68,-1,psi_plus_raw,domain_mean,1.6538239712386045,4.002205848693848,2.4199708785793335,0.4132281131362454
69,69,68,-1,psi_plus_raw,max,2433.656005859375,5348.6611328125,2.1977884795282625,0.4550028400433885
69,69,68,-1,psi_plus_raw,p99,501.85698852539065,1994.2322998046875,3.973706345435882,0.25165422733075876
69,69,68,-1,psi_plus_raw,p999,2427.944282226563,3316.719970703125,1.3660609903541545,0.7320317372804472
69,69,68,-1,psi_plus_raw,right_band_mean,2.4004779278685198,0.008252543397247791,0.003437875142045382,290.87734681517395
69,69,68,-1,psi_plus_raw,tip_2l0_integral,0.057469184961912834,0.20509380102157593,3.568761261491701,0.28020927339421176
69,69,68,-1,psi_plus_raw,tip_2l0_mean,105.71230549206992,162.8741455078125,1.54073023712486,0.6490428862265267
69,69,68,-1,psi_plus_raw,tip_4l0_integral,0.11168183362821982,0.41303926706314087,3.698356784131219,0.27039035397849265
69,69,68,-1,psi_plus_raw,tip_4l0_mean,51.656195460141376,82.27863311767578,1.592812486184026,0.6278202918886867
69,69,68,-1,psi_plus_raw,tip_l0_integral,0.028332867950228057,0.09887414425611496,3.4897329994904065,0.2865548740107127
69,69,68,-1,psi_plus_raw,tip_l0_mean,211.65647384670766,315.46038818359375,1.4904358106809723,0.6709446947219453
69,69,68,-1,psi_plus_raw,top1_mean,2182.7635127241892,2946.1611328125,1.3497390421079356,0.7408839551964536
69,69,68,-1,psi_plus_active,crack_strip_mean,0.0031434178007761987,0.00367109477519989,1.1678672730978978,0.8562616857542286
69,69,68,-1,psi_plus_active,domain_mean,0.000439421699783652,0.001534476294182241,3.492035770963828,0.2863659096264047
69,69,68,-1,psi_plus_active,max,0.270735488020634,0.38995108008384705,1.4403397313547865,0.6942806465939795
69,69,68,-1,psi_plus_active,p99,0.029662763338562336,0.0408836230635643,1.378280998197311,0.7255414543971263
